latitude,longitude,duration
51.52326004,-0.104708922,480
51.49443626,-0.092921165,2820
51.51824,-0.11655,660
51.51251523,-0.133201961,420
51.493072,-0.129925,600
51.51155322,-0.0929401,660
51.541603,-0.138853,720
51.50227992,-0.074189225,1500
51.51824,-0.11655,1140
51.52085887,-0.089887855,180
51.47515398,-0.159169801,900
51.51227622,-0.157436972,3000
51.50204238,-0.184400221,660
51.50581776,-0.100186337,1500
51.487196,-0.179369,540
51.509303,-0.025996,840
51.50173726,-0.184980612,300
51.51681444,-0.151926305,1560
51.50295379,-0.158456089,2760
51.5216612,-0.109006325,1140
51.4968865,-0.161203828,960
51.51159481,-0.077121322,1020
51.50706909,-0.145904427,1020
51.509943,-0.117619,3900
51.52285301,-0.099994052,1140
51.485821,-0.149004,840
51.517703,-0.154106,300
51.52334672,-0.120202614,720
51.51159481,-0.077121322,300
51.53932857,-0.074284675,900
51.51423368,-0.073537654,240
51.536264,-0.133952,1080
51.46822047,-0.190346493,1080
51.52554222,-0.138231303,900
51.50581776,-0.100186337,960
51.522507,-0.041378,2520
51.48802358,-0.166878535,1020
51.53007835,-0.13884627,1560
51.47768469,-0.170329317,840
51.511811,-0.025626,120
51.525941,-0.036017,1380
51.47893931,-0.208485293,1260
51.51108452,-0.197524944,2820
51.51444134,-0.087587447,480
51.51382102,-0.107927706,1140
51.51175646,-0.119643424,720
51.50311799,-0.153520935,1560
51.4765900593,-0.118256789081,1260
51.51475963,-0.148105415,900
51.50777049,-0.130699733,1080
51.53589283,-0.160854428,1080
51.514274,-0.111257,1620
51.52994371,-0.123616824,1080
51.50990837,-0.187842717,3360
51.50402794,-0.11386436,780
51.52554222,-0.138231303,240
51.51196803,-0.120718759,1260
51.50070305,-0.129698963,2040
51.521776,-0.068856,120
51.51580998,-0.105270275,240
51.50029631,-0.092762704,660
51.51838043,-0.073438925,720
51.51155322,-0.0929401,420
51.538792,-0.138535,1260
51.50136494,-0.191462381,1200
51.50069361,-0.102091246,600
51.51159481,-0.077121322,720
51.52644342,-0.109256828,840
51.50070305,-0.129698963,1440
51.519362,-0.074431,24960
51.49785559,-0.081608045,600
51.53219984,-0.105480698,660
51.52659961,-0.112432615,2040
51.52505093,-0.131161087,1020
51.49616092,-0.140947636,540
51.511088,-0.057159,300
51.528224,-0.037471,960
51.50144456,-0.110699309,180
51.5288338,-0.132250369,420
51.51906932,-0.088285377,1020
51.48985626,-0.141923621,1320
51.526041,-0.047218,1200
51.49942855,-0.179702476,1560
51.505014,-0.17306032,1260
51.4729184,-0.132102704,780
51.48971651,-0.170194408,420
51.506256,-0.218337,300
51.50135267,-0.153194766,780
51.47768469,-0.170329317,540
51.475089,-0.201968,180
51.52572618,-0.088486188,300
51.519362,-0.074431,480
51.5346677396,-0.125078652873,900
51.47946386,-0.195777222,720
51.5154186,-0.098850915,540
51.51615461,-0.082422399,1260
51.50402794,-0.11386436,720
51.51397065,-0.09294031,720
51.4710956,-0.157850096,1020
51.51444134,-0.087587447,720
51.51422502,-0.080660083,720
51.52059681,-0.116688468,1080
51.52285301,-0.099994052,300
51.52659961,-0.112432615,540
51.49760804,-0.21145598,1200
51.4916156,-0.186753859,660
51.4795738,-0.17903854,1080
51.50663341,-0.131773845,3360
51.54094,-0.010510565,1680
51.49610093,-0.208158259,720
51.48894022,-0.111435796,1020
51.49980661,-0.176415994,540
51.50311799,-0.153520935,2520
51.53558,-0.08249,600
51.50204238,-0.184400221,360
51.51707521,-0.086685542,780
51.50144456,-0.110699309,840
51.51772703,-0.127854211,540
51.49369988,-0.121394101,1200
51.50379168,-0.11282408,420
51.51397065,-0.09294031,180
51.53727795,-0.079201849,480
51.46663393,-0.169821175,840
51.50935342,-0.196422,360
51.51795029,-0.108657431,900
51.505044,-0.115851,1260
51.53005939,-0.120973687,540
51.51795029,-0.108657431,300
51.46706414,-0.193502076,1140
51.51733558,-0.175810943,900
51.511933,-0.174411,2160
51.51641749,-0.179135079,1500
51.52868155,-0.065550321,1140
51.49889832,-0.100440521,900
51.516226,-0.124826,360
51.50013942,-0.113936001,7500
51.51953043,-0.13577731,480
51.46230566,-0.175407201,420
51.46517078,-0.18038939,1680
51.48176572,-0.185273723,1680
51.52025302,-0.141327271,600
51.50742485,-0.134621209,300
51.51991453,-0.136039674,600
51.52071513,-0.14521173,420
51.52589324,-0.090847761,240
51.51048489,-0.082989638,720
51.49066456,-0.166485083,1080
51.4853572,-0.142207481,3060
51.48180515,-0.18027465,600
51.50950627,-0.075459482,1620
51.50990837,-0.187842717,2100
51.51563144,-0.132328837,1920
51.52128377,-0.084605692,360
51.53558,-0.08249,360
51.493072,-0.129925,780
51.51444134,-0.087587447,420
51.49859784,-0.096191134,2100
51.51244,-0.19096,1500
51.53219984,-0.105480698,420
51.51175646,-0.119643424,720
51.50844614,-0.131961389,1500
51.51795029,-0.108657431,1080
51.490491,-0.149186,360
51.511891,-0.107349,1080
51.51824,-0.11655,480
51.49021762,-0.215087092,240
51.51612862,-0.120909408,480
51.486965,-0.116625,1920
51.47084722,-0.17070367,300
51.50810309,-0.12602103,600
51.52326004,-0.104708922,1140
51.50136494,-0.191462381,960
51.496957,-0.173894,1740
51.49320445,-0.144132875,1020
51.49313,-0.156876,300
51.506946,-0.058681,900
51.48357068,-0.202038682,600
51.527152,-0.058005,540
51.4795017,-0.141770709,1260
51.51552971,-0.190240716,3540
51.50144456,-0.110699309,300
51.519968,-0.169774,1080
51.51196,-0.142783033,1260
51.47250956,-0.122831913,960
51.50946212,-0.124749274,2580
51.51236389,-0.06954201,120
51.49159394,-0.192369256,360
51.535179,-0.03338,1440
51.47946386,-0.195777222,1740
51.517842,-0.090075,660
51.52326004,-0.104708922,1500
51.511933,-0.174411,3900
51.530344,-0.100168,660
51.52568,-0.055312,720
51.51646835,-0.079684557,720
51.50663341,-0.131773845,1500
51.46517078,-0.18038939,2640
51.50379168,-0.11282408,780
51.50391973,-0.11342629,1020
51.51906932,-0.088285377,540
51.50311799,-0.153520935,4740
51.50930161,-0.084985356,540
51.51811784,-0.144228881,900
51.51632095,-0.202608612,780
51.49443626,-0.092921165,1140
51.5073853,-0.096440751,8160
51.51821864,-0.100791005,960
51.49675303,-0.138733562,660
51.518908,-0.079249,600
51.52994371,-0.123616824,1140
51.50311799,-0.153520935,1500
51.51422502,-0.080660083,780
51.518908,-0.079249,300
51.50630441,-0.087262995,1200
51.52600832,-0.096317627,1140
51.5118973,-0.137043852,480
51.48814438,-0.222456468,1380
51.52452699,-0.079248081,1680
51.50963938,-0.131510949,1200
51.47569809,-0.20587627,1080
51.5034938,-0.07962099,1020
51.51155322,-0.0929401,1440
51.51501025,-0.112753217,660
51.52004497,-0.092176447,480
51.53356,-0.09315,1320
51.5263778,-0.078130921,660
51.517703,-0.154106,660
51.52351808,-0.143613641,780
51.49320445,-0.144132875,1080
51.50315739,-0.191496313,300
51.505697,-0.070542,540
51.492462,-0.159919,120
51.506767,-0.123702,1620
51.47727637,-0.189210466,540
51.51707521,-0.086685542,480
51.52334476,-0.183846408,4560
51.50946212,-0.124749274,600
51.52994371,-0.123616824,780
51.50311799,-0.153520935,1020
51.535678,-0.062546,1500
51.50082346,-0.089740764,1260
51.51510818,-0.208565479,120
51.52994371,-0.123616824,660
51.53638435,-0.102757578,300
51.52168078,-0.130431727,1680
51.487129,-0.009001,1080
51.470131,-0.20464,300
51.49960695,-0.197574246,240
51.50669284,-0.103137426,540
51.50024195,-0.15934065,840
51.52644342,-0.109256828,360
51.50645179,-0.170279555,5520
51.51155322,-0.0929401,840
51.51217033,-0.150481272,300
51.50070305,-0.129698963,1200
51.51809,-0.163609,240
51.50391973,-0.11342629,1020
51.52071513,-0.14521173,1260
51.539099,-0.141728,1500
51.51918144,-0.140485596,180
51.526041,-0.047218,420
51.50724437,-0.106237501,1320
51.50082346,-0.089740764,900
51.51746,-0.12335,900
51.488852,-0.105593,180
51.51352755,-0.130110822,540
51.52469624,-0.084439283,420
51.49288067,-0.114934001,300
51.5263778,-0.078130921,1500
51.52953709,-0.083353323,60
51.52600832,-0.096317627,660
51.49043573,-0.122806861,300
51.5129118,-0.153645496,1320
51.52994371,-0.123616824,900
51.52557531,-0.179592915,960
51.52026,-0.157183945,120
51.51787005,-0.201005397,600
51.52341837,-0.124121774,600
51.522511,-0.162298,420
51.51477076,-0.12221963,660
51.50204238,-0.184400221,1920
51.51159481,-0.077121322,960
51.51549,-0.013475,900
51.50654321,-0.123179697,780
51.52568,-0.055312,360
51.474376,-0.155442787,900
51.485587,-0.18119,900
51.47084722,-0.17070367,480
51.546805,-0.01469126,1800
51.4863434,-0.122492418,360
51.530344,-0.100168,1140
51.50963123,-0.119047563,1860
51.51410514,-0.147301667,1260
51.527152,-0.058005,900
51.50724437,-0.106237501,420
51.46095151,-0.20066766,1320
51.51310333,-0.13121385,900
51.49096258,-0.139625122,600
51.521905,-0.063386,240
51.5263778,-0.078130921,180
51.52341837,-0.124121774,1200
51.50082346,-0.089740764,600
51.52351808,-0.143613641,960
51.52568,-0.055312,300
51.52554222,-0.138231303,180
51.521668,-0.079608554,360
51.485743,-0.223616,960
51.51423368,-0.073537654,1500
51.51048489,-0.082989638,1140
51.51431171,-0.200838199,1020
51.52486887,-0.099489485,720
51.51906446,-0.059642081,840
51.50742485,-0.134621209,420
51.53932857,-0.074284675,780
51.51449962,-0.141423695,780
51.51196,-0.142783033,1560
51.520331,-0.163667,360
51.51196176,-0.097441687,780
51.505014,-0.17306032,480
51.531864,-0.066035,1200
51.48498496,-0.167919869,2100
51.52395143,-0.122502346,1020
51.52395143,-0.122502346,660
51.50024195,-0.15934065,1140
51.519265,-0.021345,720
51.50935342,-0.196422,1140
51.497622,-0.125978,55680
51.528936,-0.055894,1980
51.50556905,-0.111606696,1020
51.51953043,-0.13577731,1080
51.473611,-0.191803,1680
51.51474612,-0.165164288,1320
51.50990837,-0.187842717,2040
51.52388,-0.065076,120
51.53571683,-0.060291813,2100
51.51352755,-0.130110822,900
51.53638435,-0.102757578,720
51.52728093,-0.11829517,660
51.511933,-0.174411,1560
51.50311799,-0.153520935,360
51.496481,-0.192404,180
51.54211855,-0.028941601,1740
51.52469624,-0.084439283,2220
51.504749,-0.057544,480
51.51397065,-0.09294031,480
51.50070305,-0.129698963,1440
51.49368637,-0.111014912,120
51.53430039,-0.1680743,1320
51.51858757,-0.132053392,1140
51.51615461,-0.082422399,1860
51.475089,-0.201968,1020
51.518908,-0.079249,780
51.474567,-0.12458,1140
51.45922541,-0.180884959,3420
51.50630441,-0.087262995,480
51.50581776,-0.100186337,1080
51.50990837,-0.187842717,960
51.52644342,-0.109256828,1140
51.51530805,-0.147203711,960
51.50990837,-0.187842717,2100
51.52451738,-0.158963647,720
51.51795029,-0.108657431,780
51.51196803,-0.120718759,480
51.52174785,-0.094475072,180
51.49610093,-0.208158259,3060
51.49434708,-0.215804559,540
51.508981,-0.00699,1320
51.52388,-0.065076,300
51.50462759,-0.091773776,240
51.53404294,-0.086379717,1560
51.51734403,-0.138072691,600
51.50274025,-0.149569201,3420
51.51175646,-0.119643424,780
51.52085887,-0.089887855,300
51.52364804,-0.074754872,780
51.517428,-0.107987,720
51.51155322,-0.0929401,480
51.5073853,-0.096440751,780
51.50082346,-0.089740764,660
51.51795029,-0.108657431,600
51.50923022,-0.151296092,1380
51.52443845,-0.138019439,1380
51.51510818,-0.208565479,360
51.531864,-0.066035,540
51.50379168,-0.11282408,1080
51.474376,-0.155442787,720
51.46904022,-0.19627483,240
51.519656,-0.132339,180
51.52443845,-0.138019439,1020
51.50963938,-0.131510949,960
51.49085368,-0.196170309,660
51.50088934,-0.083159352,1500
51.51175646,-0.119643424,600
51.535678,-0.062546,360
51.50379168,-0.11282408,600
51.49616092,-0.140947636,600
51.50204238,-0.184400221,480
51.50990837,-0.187842717,1740
51.5017154373867,-0.1798541843891,600
51.48692917,-0.102996299,720
51.506767,-0.123702,540
51.504044,-0.104778,540
51.514449,-0.077178979,900
51.526153,-0.102208,600
51.51632095,-0.202608612,600
51.50357,-0.020068,1080
51.499917,-0.174554,660
51.50654321,-0.123179697,1080
51.50402794,-0.11386436,900
51.519265,-0.021345,960
51.528224,-0.037471,1020
51.49320445,-0.144132875,720
51.51824,-0.11655,300
51.49396755,-0.17873226,1020
51.49785559,-0.081608045,1980
51.52568,-0.055312,840
51.46086446,-0.187427294,1140
51.52025302,-0.141327271,540
51.531864,-0.066035,660
51.51155322,-0.0929401,240
51.50315739,-0.191496313,1680
51.47768469,-0.170329317,1440
51.4996806,-0.221791552,300
51.493978,-0.127554,1140
51.531127,-0.048017,780
51.46706414,-0.193502076,60
51.52836014,-0.104724625,1260
51.47946386,-0.195777222,540
51.49652013,-0.101384068,600
51.49612799,-0.106000855,540
51.505044,-0.115851,1020
51.49580589,-0.127575233,300
51.52026,-0.157183945,1140
51.50013942,-0.113936001,1080
51.50204238,-0.184400221,660
51.48814438,-0.222456468,2340
51.47787084,-0.126874471,180
51.50402794,-0.11386436,600
51.527068,-0.13186102,720
51.530326,-0.042744,2040
51.502661,-0.021596,2760
51.49785559,-0.081608045,180
51.51906932,-0.088285377,1020
51.528169,-0.018703,1080
51.50613324,-0.114686385,1020
51.511933,-0.174411,1080
51.511891,-0.107349,360
51.53638435,-0.102757578,240
51.52994371,-0.123616824,780
51.51352755,-0.130110822,300
51.487196,-0.179369,420
51.51431171,-0.200838199,180
51.49016361,-0.19039362,300
51.505044,-0.115851,2400
51.50082346,-0.089740764,120
51.49372451,-0.198286569,540
51.50630441,-0.087262995,540
51.53404294,-0.086379717,600
51.528279,-0.11955857,1020
51.53005939,-0.120973687,660
51.50663341,-0.131773845,360
51.5288338,-0.132250369,1080
51.513757,-0.020467,1680
51.49320445,-0.144132875,960
51.51760685,-0.121328408,1020
51.52915444,-0.093421615,780
51.50630441,-0.087262995,960
51.49506109,-0.085814489,840
51.51809,-0.163609,120
51.518908,-0.079249,600
51.4916156,-0.186753859,120
51.51908011,-0.124678402,900
51.474376,-0.155442787,1860
51.52915444,-0.093421615,120
51.52085887,-0.089887855,240
51.46881971,-0.184318843,1440
51.51795029,-0.108657431,420
51.48373225,-0.223852256,2760
51.51310333,-0.13121385,540
51.49980661,-0.176415994,1380
51.516196,-0.029138,900
51.539099,-0.141728,1380
51.52364804,-0.074754872,900
51.51217033,-0.150481272,600
51.49610093,-0.208158259,300
51.50402794,-0.11386436,1020
51.542138,-0.145393,780
51.51248445,-0.099141408,780
51.53450449,-0.106992706,1500
51.50295379,-0.158456089,360
51.51461995,-0.137841333,300
51.5366541,-0.07023031,60
51.524,-0.12640984,120
51.528936,-0.055894,480
51.51505991,-0.10534448,1620
51.520893,-0.051394,120
51.51251523,-0.133201961,240
51.5134891,-0.191351186,1260
51.51906932,-0.088285377,1140
51.5222641,-0.114079481,480
51.50810309,-0.12602103,660
51.51611887,-0.128585022,600
51.46086446,-0.187427294,600
51.49459148,-0.134234258,360
51.51196803,-0.120718759,1140
51.4863434,-0.122492418,60
51.51251523,-0.133201961,1080
51.50402794,-0.11386436,480
51.506613,-0.142844,1440
51.51906932,-0.088285377,720
51.48180515,-0.18027465,720
51.48810829,-0.22660621,3000
51.52589324,-0.090847761,900
51.51615461,-0.082422399,480
51.50295379,-0.158456089,900
51.509943,-0.117619,540
51.50950627,-0.075459482,780
51.50990837,-0.187842717,1620
51.51505991,-0.10534448,780
51.51159481,-0.077121322,240
51.541603,-0.138853,1020
51.542138,-0.145393,840
51.49907558,-0.085666316,1440
51.494412,-0.173881,1020
51.50930161,-0.084985356,540
51.46199911,-0.206240805,420
51.51795029,-0.108657431,1200
51.49785559,-0.081608045,180
51.49217002,-0.101536865,14460
51.48894022,-0.111435796,720
51.51048489,-0.082989638,720
51.47250956,-0.122831913,120
51.526153,-0.102208,540
51.51681444,-0.151926305,900
51.527058,-0.025296,1140
51.51328,-0.047784,240
51.50185512,-0.159237081,540
51.51505991,-0.10534448,1560
51.51795029,-0.108657431,600
51.51991453,-0.136039674,1560
51.5222641,-0.114079481,360
51.50462759,-0.091773776,1080
51.49247977,-0.178433004,1080
51.533283,-0.028155,1500
51.50035306,-0.217515071,180
51.49760804,-0.21145598,15060
51.47053858,-0.163041605,1980
51.5366541,-0.07023031,7380
51.5165179,-0.164393768,720
51.50064702,-0.078600401,1380
51.48810829,-0.22660621,960
51.50860544,-0.193764092,360
51.52600832,-0.096317627,1140
51.53658514,-0.075885686,660
51.51746,-0.12335,2340
51.52452699,-0.079248081,660
51.49337264,-0.09968067,840
51.50645179,-0.170279555,3240
51.50379168,-0.11282408,1140
51.49812559,-0.132102166,2640
51.52469624,-0.084439283,840
51.53051587,-0.106408455,780
51.513735,-0.193487,840
51.518369,-0.043371,1620
51.47514228,-0.187278987,480
51.48810829,-0.22660621,180
51.546805,-0.01469126,1620
51.52589324,-0.090847761,900
51.518154,-0.062697,420
51.51595344,-0.169249375,660
51.52443845,-0.138019439,1020
51.47993289,-0.19411695,240
51.52096262,-0.085634242,2280
51.49616092,-0.140947636,1500
51.468814,-0.210279,240
51.47505096,-0.150908371,1320
51.53356,-0.09315,960
51.49980661,-0.176415994,1260
51.52352001,-0.108340165,1680
51.52671796,-0.104298194,780
51.51461995,-0.137841333,1440
51.51734403,-0.138072691,600
51.50946212,-0.124749274,1080
51.504719,-0.063531,180
51.4863434,-0.122492418,1020
51.549369,-0.015717614,1560
51.51073687,-0.144165239,1200
51.53166681,-0.109914711,960
51.49654462,-0.150905245,4260
51.48089844,-0.183853573,720
51.52891573,-0.115480888,300
51.50194596,-0.194392952,2700
51.490959,-0.1532331,1140
51.50777049,-0.130699733,1680
51.50935342,-0.196422,420
51.50069491,-0.094524319,240
51.49571828,-0.110889274,2640
51.51422502,-0.080660083,300
51.527152,-0.058005,1380
51.541603,-0.138853,1020
51.505044,-0.115851,1740
51.53658514,-0.075885686,720
51.470131,-0.20464,4320
51.483145,-0.113134,780
51.51563144,-0.132328837,1800
51.546805,-0.01469126,1800
51.518811,-0.011662,1980
51.501513,-0.12382322,2940
51.52522753,-0.13518856,660
51.51882555,-0.108028472,1380
51.504719,-0.063531,900
51.51854104,-0.034903714,480
51.51196,-0.142783033,600
51.51382102,-0.107927706,660
51.513875,-0.117774,1380
51.50686435,-0.150666888,1560
51.46230566,-0.175407201,600
51.511246,-0.093051,900
51.50391973,-0.11342629,1440
51.505697,-0.070542,780
51.51196803,-0.120718759,900
51.472993,-0.133972,780
51.52644342,-0.109256828,720
51.50402794,-0.11386436,420
51.52059681,-0.116688468,600
51.52451738,-0.158963647,1860
51.475089,-0.201968,180
51.511066,-0.053558,420
51.51681444,-0.151926305,840
51.50357,-0.020068,1320
51.4619230679,-0.165297856693,2580
51.52248185,-0.154907218,660
51.47250956,-0.122831913,240
51.51563144,-0.132328837,1020
51.48997562,-0.132845681,180
51.46822047,-0.190346493,1200
51.48971651,-0.170194408,960
51.51782144,-0.096496865,900
51.50311799,-0.153520935,360
51.52128377,-0.084605692,300
51.5129814,-0.219486603,840
51.49654462,-0.150905245,1320
51.51734403,-0.138072691,480
51.51595344,-0.169249375,480
51.4737636,-0.197010096,900
51.51733427,-0.103604248,600
51.518154,-0.062697,660
51.50368837,-0.098497684,1140
51.5156,-0.070056,960
51.51196803,-0.120718759,900
51.482362,-0.13612398,480
51.50654321,-0.123179697,1620
51.48335692,-0.216305546,300
51.47761941,-0.149551631,1020
51.524677,-0.03562,300
51.52364804,-0.074754872,780
51.52994371,-0.123616824,1980
51.50990837,-0.187842717,960
51.50275704,-0.155349725,960
51.49422354,-0.236769936,1380
51.52915444,-0.093421615,960
51.51323001,-0.211593602,720
51.49434708,-0.215804559,180
51.50013942,-0.113936001,1140
51.51196176,-0.097441687,720
51.47505096,-0.150908371,1260
51.48512191,-0.174971902,360
51.50102668,-0.180246101,480
51.477839,-0.116493,660
51.48836528,-0.129361842,1380
51.50963123,-0.119047563,1920
51.49886563,-0.137424571,240
51.509943,-0.117619,1200
51.50185512,-0.159237081,480
51.51397065,-0.09294031,720
51.48089844,-0.183853573,960
51.506767,-0.123702,1440
51.51248445,-0.099141408,1440
51.51310333,-0.13121385,960
51.52600832,-0.096317627,780
51.4916156,-0.186753859,1140
51.524564,-0.116279,1020
51.4908679,-0.116911864,420
51.50935342,-0.196422,1140
51.528187,-0.075375,600
51.46718562,-0.152248582,1200
51.52702563,-0.088542771,660
51.511066,-0.053558,780
51.504942,-0.115533,900
51.47505096,-0.150908371,1320
51.48294452,-0.219346128,45120
51.5222641,-0.114079481,660
51.50402794,-0.11386436,480
51.49337264,-0.09968067,1260
51.51795029,-0.108657431,480
51.49217002,-0.101536865,720
51.51707521,-0.086685542,720
51.4795738,-0.17903854,1020
51.512529,-0.115163,1380
51.4811219398,-0.149035374873,600
51.47073264,-0.126994068,780
51.50204238,-0.184400221,1320
51.51908011,-0.124678402,600
51.474665,-0.18316517,1140
51.48805753,-0.140741432,420
51.495898,-0.173009,360
51.51217033,-0.150481272,1380
51.51251523,-0.133201961,1440
51.533283,-0.028155,600
51.47729232,-0.16478637,1620
51.49148474,-0.090220911,720
51.5288338,-0.132250369,780
51.50844614,-0.131961389,2520
51.5154186,-0.098850915,900
51.5341235,-0.129386874,1320
51.47768469,-0.170329317,840
51.5046364,-0.116542278,660
51.50810309,-0.12602103,600
51.47625965,-0.193254007,1020
51.494412,-0.173881,1200
51.51236389,-0.06954201,240
51.538071,-0.144664,780
51.48805753,-0.140741432,1200
51.49705603,-0.168917077,780
51.490491,-0.149186,900
51.50024195,-0.15934065,1620
51.51687069,-0.213872396,660
51.53658514,-0.075885686,960
51.5288338,-0.132250369,360
51.475089,-0.201968,600
51.5190427,-0.204764421,1800
51.5208417,-0.097340162,300
51.51793,-0.067937,1680
51.51687069,-0.213872396,1620
51.50964,-0.08497,660
51.50315739,-0.191496313,1140
51.52334476,-0.183846408,540
51.51340693,-0.076793375,720
51.50964,-0.08497,1080
51.46071722,-0.216526155,60
51.522507,-0.041378,1440
51.51563144,-0.132328837,1020
51.514274,-0.111257,960
51.5338,-0.118677,360
51.51070161,-0.121723604,600
51.51563144,-0.132328837,1020
51.50860544,-0.193764092,1740
51.53642464,-0.054162264,840
51.50357,-0.020068,2820
51.52728093,-0.11829517,1320
51.47993289,-0.19411695,1020
51.52111369,-0.078869751,480
51.51461995,-0.137841333,300
51.51943538,-0.119123345,1320
51.52289229,-0.171681991,33300
51.50311799,-0.153520935,1080
51.51397065,-0.09294031,660
51.51092871,-0.214594781,720
51.49616092,-0.140947636,420
51.51793,-0.067937,540
51.51616,-0.18697,3480
51.48478899,-0.110683213,1860
51.519265,-0.021345,300
51.51615461,-0.082422399,600
51.47569809,-0.20587627,180
51.5154186,-0.098850915,480
51.51457763,-0.158264483,15060
51.488226,-0.135635511,780
51.51707521,-0.086685542,720
51.507131,-0.06691,1500
51.47625965,-0.193254007,180
51.50274025,-0.149569201,1320
51.526293,-0.073955,840
51.519362,-0.074431,480
51.50311799,-0.153520935,2640
51.528828,-0.013258,960
51.49109,-0.018716,240
51.51382102,-0.107927706,1680
51.5208417,-0.097340162,300
51.53546778,-0.11619105,660
51.51994326,-0.170704337,1560
51.483145,-0.113134,300
51.51632095,-0.202608612,720
51.528936,-0.055894,1380
51.52572618,-0.088486188,16860
51.50810309,-0.12602103,1560
51.50742485,-0.134621209,1260
51.51632095,-0.202608612,3120
51.51795029,-0.108657431,600
51.52085887,-0.089887855,240
51.4931848,-0.167894973,21660
51.51530805,-0.147203711,1500
51.46086446,-0.187427294,180
51.50402794,-0.11386436,1080
51.519362,-0.074431,1680
51.4973875,-0.197245586,180
51.51908011,-0.124678402,960
51.5100172,-0.157275636,1020
51.4996806,-0.221791552,120
51.50403821,-0.217400093,300
51.52469624,-0.084439283,660
51.52671796,-0.104298194,660
51.47946386,-0.195777222,900
51.51821864,-0.100791005,360
51.51772703,-0.127854211,2280
51.519968,-0.169774,2340
51.53088935,-0.176770502,540
51.50024195,-0.15934065,1560
51.50295379,-0.158456089,780
51.509943,-0.117619,780
51.48728535,-0.217995921,960
51.51733427,-0.103604248,360
51.50645179,-0.170279555,5100
51.52085887,-0.089887855,780
51.491093,-0.216493,480
51.52334476,-0.183846408,1380
51.50311799,-0.153520935,600
51.49422354,-0.236769936,1800
51.52644828,-0.172190727,240
51.50070305,-0.129698963,2880
51.48902,-0.17524,240
51.51348,-0.17977,240
51.49443626,-0.092921165,900
51.50029631,-0.092762704,300
51.538792,-0.138535,4200
51.493267,-0.21985,1140
51.50402794,-0.11386436,720
51.52341837,-0.124121774,480
51.49859784,-0.096191134,120
51.49571828,-0.110889274,420
51.51746,-0.12335,3300
51.51615461,-0.082422399,180
51.47727637,-0.189210466,900
51.50274025,-0.149569201,5460
51.47084722,-0.17070367,480
51.49792478,-0.183834706,0
51.5262503,-0.123509611,480
51.53266186,-0.099981142,240
51.4863434,-0.122492418,540
51.51310333,-0.13121385,780
51.52994371,-0.123616824,240
51.49559291,-0.179077626,1200
51.51070161,-0.121723604,3180
51.5190427,-0.204764421,1560
51.475089,-0.201968,480
51.51563144,-0.132328837,540
51.52554222,-0.138231303,720
51.50136494,-0.191462381,900
51.52994371,-0.123616824,960
51.49206037,-0.132224622,1200
51.52683806,-0.130504336,540
51.53114,-0.086016,900
51.50669284,-0.103137426,1800
51.51795029,-0.108657431,480
51.52352001,-0.108340165,1680
51.5212,-0.20888818,240
51.49443626,-0.092921165,480
51.521668,-0.079608554,1020
51.532513,-0.033085,120
51.527326,-0.13605286,1620
51.520331,-0.163667,1560
51.507131,-0.06691,240
51.47729232,-0.16478637,600
51.49434708,-0.215804559,540
51.477839,-0.116493,900
51.49859784,-0.096191134,1560
51.53571683,-0.060291813,2220
51.538718,-0.011889482,2580
51.50311799,-0.153520935,4800
51.51155322,-0.0929401,2340
51.51244,-0.19096,180
51.523196,-0.083067,600
51.511246,-0.093051,960
51.49582705,-0.13547809,840
51.508981,-0.00699,300
51.45475251,-0.195197203,720
51.52559505,-0.144083893,1140
51.51795029,-0.108657431,420
51.50311799,-0.153520935,6420
51.49980661,-0.176415994,1140
51.48836528,-0.129361842,600
51.52071513,-0.14521173,2280
51.51795029,-0.108657431,540
51.50810309,-0.12602103,540
51.51196176,-0.097441687,1620
51.49775,-0.10988,360
51.49396755,-0.17873226,660
51.49888404,-0.165471605,5340
51.50623,-0.02296,3240
51.51444134,-0.087587447,240
51.49760804,-0.21145598,240
51.50275704,-0.155349725,1380
51.51492456,-0.066078037,480
51.49652013,-0.101384068,780
51.5173721,-0.1642075,1020
51.50472376,-0.192538767,1380
51.51612862,-0.120909408,660
51.50860544,-0.193764092,1320
51.518908,-0.079249,1260
51.521668,-0.079608554,900
51.49395092,-0.147624377,360
51.47515398,-0.159169801,540
51.51552971,-0.190240716,360
51.48836528,-0.129361842,240
51.499917,-0.174554,840
51.48478899,-0.110683213,900
51.53088935,-0.176770502,3420
51.49738251,-0.089446947,480
51.52026,-0.157183945,720
51.524564,-0.116279,240
51.5017154373867,-0.1798541843891,720
51.48802358,-0.166878535,1020
51.49368637,-0.111014912,360
51.48947903,-0.115156562,420
51.51795029,-0.108657431,540
51.47993289,-0.19411695,1380
51.51991453,-0.136039674,480
51.541603,-0.138853,13020
51.51906932,-0.088285377,600
51.472817,-0.199783,600
51.53727795,-0.079201849,2400
51.537349,-0.147154,780
51.506767,-0.123702,1620
51.49812559,-0.132102166,780
51.51707521,-0.086685542,300
51.48728535,-0.217995921,120
51.521905,-0.063386,180
51.46506424,-0.163750945,300
51.5272947,-0.174653609,120
51.47729232,-0.16478637,7980
51.52994371,-0.123616824,780
51.5097860151,-0.0681619805156,1860
51.51510818,-0.208565479,540
51.49960695,-0.197574246,2220
51.51444134,-0.087587447,540
51.51795029,-0.108657431,720
51.524564,-0.116279,480
